ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-512301,Source2,2,2022-09-08 06:12:43,2022-09-08 07:11:45,28.035957,-82.040657,,,0.0,Crash on I-4 Eastbound at Exit 27 FL-570-TOLL Polk Pkwy.,I-4 E,Lakeland,Polk,FL,33815,US,US/Eastern,KLAL,2022-09-08 06:15:00,74.0,74.0,100.0,29.56,,SE,5.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-512302,Source2,2,2022-09-08 06:11:28,2022-09-08 07:10:34,28.232574,-81.648674,,,0.0,Crash on I-4 Westbound at Exit 55 US-27.,,Davenport,Polk,FL,33837,US,US/Eastern,KISM,2022-09-08 05:56:00,74.0,74.0,97.0,29.72,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-512303,Source2,2,2022-09-08 05:24:30,2022-09-08 06:54:24,33.588982,-80.3564,,,0.0,Crash on I-95 Southbound at Exit 108 SC-102 Buff Blvd.,I-95 N,Summerton,Clarendon,SC,29148,US,US/Eastern,KMNI,2022-09-08 05:15:00,68.0,68.0,94.0,29.7,2.0,NE,5.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512304,Source2,1,2022-09-08 06:21:47,2022-09-08 07:36:23,28.05798900000001,-82.29312900000002,,,0.0,Crash on Main St near Susan Halasz Ln.,Main St,Thonotosassa,Hillsborough,FL,33592-2832,US,US/Eastern,KVDF,2022-09-08 06:15:00,,,,29.78,4.0,CALM,0.0,0.0,Haze,True,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512305,Source2,3,2022-09-08 01:04:25,2022-09-08 04:20:59,47.621479,-122.328819,,,0.0,Right lane blocked due to crash on I-5 Southbound at Exit 166 Eastlake Ave.,I-5 S,Seattle,King,WA,98102,US,US/Pacific,KBFI,2022-09-08 00:53:00,59.0,59.0,67.0,30.19,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512306,Source2,1,2022-09-08 05:51:31,2022-09-08 06:52:15,41.970291,-71.295868,,,0.0,Shoulder blocked due to crash on I-95 Northbound near Robert F Toner Blvd.,I-95 S,Attleboro Falls,Bristol,MA,02763,US,US/Eastern,KSFZ,2022-09-08 05:56:00,58.0,58.0,100.0,29.49,0.25,NNE,8.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-512307,Source2,1,2022-09-08 04:35:24,2022-09-08 07:06:03,28.0189,-82.302513,,,0.0,Crash on CR-579 Mango Rd near Thomas Rd.,Thomas Rd,Seffner,Hillsborough,FL,33584-2959,US,US/Eastern,KVDF,2022-09-08 04:35:00,,,,29.78,7.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512308,Source2,3,2022-09-08 06:21:05,2022-09-08 06:50:24,40.762756,-73.839706,,,0.0,Lane blocked due to crash on I-678 Southbound at Exits 13 14 College Point Blvd.,Van Wyck Expy,Corona,Queens,NY,11368,US,US/Eastern,KLGA,2022-09-08 05:51:00,66.0,66.0,70.0,29.91,10.0,NNE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-512309,Source2,3,2022-09-08 06:19:12,2022-09-08 06:48:38,40.785099,-73.53392,,,0.0,HOV lane blocked due to crash on I-495 Westbound at Exit 41 NY-106 Broadway.,Long Island Expy,Jericho,Nassau,NY,11753,US,US/Eastern,KFRG,2022-09-08 05:53:00,63.0,63.0,81.0,29.84,10.0,NNE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-512310,Source2,3,2022-09-08 04:35:39,2022-09-08 06:50:04,40.81567800000001,-73.08515200000002,,,0.0,Right lane blocked due to crash on I-495 Eastbound at Exit 61 Expressway Dr.,Long Island Expy,Holbrook,Suffolk,NY,11741,US,US/Eastern,KISP,2022-09-08 04:56:00,63.0,63.0,90.0,29.8,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512311,Source2,2,2022-09-08 06:02:28,2022-09-08 06:47:37,40.114109,-75.276756,,,1.4700000286102295,Crash on entry ramp to I-476 Northbound at Exits 20 333 Mid-County Interchange from I-276 Westbound.,Mid-County Interchange,Plymouth Meeting,Montgomery,PA,19462,US,US/Eastern,KLOM,2022-09-08 05:55:00,60.0,60.0,96.0,29.61,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512312,Source2,2,2022-09-08 06:17:29,2022-09-08 07:16:07,28.036612,-82.05806,,,0.0,Crash on I-4 Westbound after Exit 25 County Line Rd.,I-4 E,Plant City,Hillsborough,FL,33566,US,US/Eastern,KPCM,2022-09-08 06:15:00,74.0,74.0,100.0,29.56,,SE,5.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-512313,Source2,2,2022-09-08 06:16:00,2022-09-08 06:45:24,28.385983000000003,-81.25904799999998,,,0.0,Right lane blocked due to crash on FL-417-TOLL Central Florida Greeneway Northbound after Exit 19 Lake Nona Blvd.,Central Florida GreeneWay,Orlando,Orange,FL,32827,US,US/Eastern,KMCO,2022-09-08 05:53:00,76.0,76.0,91.0,29.68,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512314,Source2,2,2022-09-08 05:27:21,2022-09-08 06:44:30,39.863083,-83.064865,,,0.0,Left lane blocked due to crash on I-71 Northbound after Exit 97 OH-665 London Groveport Rd.,I-71,Grove City,Franklin,OH,43123,US,US/Eastern,KTZR,2022-09-08 05:30:00,52.0,52.0,97.0,29.0,7.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512315,Source2,2,2022-09-08 06:13:00,2022-09-08 07:00:18,40.77047,-73.566086,,,0.0,Lane blocked due to crash on Northern Pkwy Westbound at Exits 33 34 Wantagh Pkwy.,Wi,Westbury,Nassau,NY,11590,US,US/Eastern,KFRG,2022-09-08 05:53:00,63.0,63.0,81.0,29.84,10.0,NNE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-512316,Source2,3,2022-09-08 04:07:54,2022-09-08 06:01:10,34.673748,-86.7519,,,0.0,Lane blocked due to crash on I-565 Eastbound at Exit 9 Wall Triana Hwy.,Sullivan St,Madison,Madison,AL,35758,US,US/Central,KHUA,2022-09-08 07:59:00,68.0,68.0,78.0,,7.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512317,Source2,1,2022-09-08 05:04:41,2022-09-08 05:33:44,32.775269,-96.809967,,,0.0,Crash on Reunion Blvd at I-35 Exit 428 Svrd.,Reunion Blvd,Dallas,Dallas,TX,75207,US,US/Central,KDAL,2022-09-08 04:53:00,77.0,77.0,82.0,29.42,10.0,E,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512318,Source2,1,2022-09-08 06:01:47,2022-09-08 06:31:27,40.28088,-75.64241,,,0.0,Crash on State St at Farmington Ave.,Farmington Ave,Pottstown,Montgomery,PA,19464-1852,US,US/Eastern,KPTW,2022-09-08 05:54:00,59.0,59.0,96.0,29.63,10.0,NNE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512319,Source2,3,2022-09-08 06:00:04,2022-09-08 06:29:48,40.610031,-74.03376,,,2.440000057220459,Lane blocked due to crash on I-278 Verrazano-Narrows Bridge Eastbound from Staten Island to Brooklyn.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11209,US,US/Eastern,KJRB,2022-09-08 05:51:00,65.0,65.0,75.0,29.84,10.0,NE,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512320,Source2,3,2022-09-08 05:38:24,2022-09-08 06:08:02,39.052906,-84.547409,,,0.0,Lane blocked due to crash on I-71 Northbound after Exit 188 US-127 Dixie Hwy.,I-75,Fort Mitchell,Kenton,KY,41017,US,US/Eastern,KCVG,2022-09-08 05:52:00,58.0,58.0,93.0,29.06,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-512321,Source2,3,2022-09-08 05:26:31,2022-09-08 06:37:55,29.79083300000001,-95.057358,,,0.0,Two lanes blocked and right hand shoulder blocked due to crash on I-10 Eastbound at Main St/ Lynchburg Rd.,S Lynchburg Rd,Baytown,Harris,TX,77520,US,US/Central,KEFD,2022-09-08 05:54:00,73.0,73.0,88.0,29.83,10.0,NW,3.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512322,Source2,2,2022-09-08 04:40:11,2022-09-08 05:09:58,33.8806,-81.036598,,,0.0,Crash on I-26 Eastbound at Exit 119 US-176 Charleston Hwy.,Charleston Hwy,West Columbia,Lexington,SC,29172,US,US/Eastern,KCAE,2022-09-08 04:56:00,71.0,71.0,93.0,29.56,10.0,NNE,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512323,Source3,2,2022-09-08 04:04:56,2022-09-08 06:41:06,28.192938,-82.394081,,,0.0,Lane blocked due to crash on FL-56 at Grand Cypress Dr.,State Road 56,Lutz,Pasco,FL,33559,US,US/Eastern,KVDF,2022-09-08 03:55:00,,,,29.79,5.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512324,Source2,1,2022-09-08 05:42:45,2022-09-08 06:12:38,35.92478900000001,-78.864693,,,0.0,Crash on Tw Alexander Dr at Moore Dr.,Moore Dr,Durham,Durham,NC,27709,US,US/Eastern,KRDU,2022-09-08 05:51:00,71.0,71.0,93.0,29.46,10.0,NE,6.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-512325,Source2,1,2022-09-08 04:35:42,2022-09-08 05:05:29,33.75032,-80.31710799999998,,,0.0,One lane blocked due to crash on Home Branch Rd at Stone Rd.,Home Branch Rd,Manning,Clarendon,SC,29102,US,US/Eastern,KMNI,2022-09-08 04:35:00,68.0,68.0,94.0,29.7,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-512326,Source2,1,2022-09-08 05:57:20,2022-09-08 06:25:41,27.454929,-82.546669,,,0.0,Crash on 15th St near 49th Ave.,49th Ave E,Bradenton,Manatee,FL,34203,US,US/Eastern,KSRQ,2022-09-08 05:53:00,75.0,75.0,90.0,29.74,10.0,E,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-512328,Source2,2,2022-09-08 04:18:43,2022-09-08 04:48:22,41.365959,-82.273613,,,0.0,Crash on I-80 Eastbound after Exit 135 CR-51 Baumhart Rd.,I-80,Amherst,Lorain,OH,44001,US,US/Eastern,KLPR,2022-09-08 04:02:00,57.0,57.0,89.0,29.18,5.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512330,Source2,3,2022-09-08 04:16:06,2022-09-08 04:45:48,31.62195,-84.13091999999997,,,0.0,Two lanes blocked due to crash on GA-91 Philema Rd both ways at River Pointe Dr.,Philema Rd,Albany,Dougherty,GA,31701-4760,US,US/Eastern,KABY,2022-09-08 03:53:00,75.0,75.0,90.0,29.62,9.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512331,Source3,1,2022-09-08 05:10:50,2022-09-08 05:36:00,39.753521,-76.962379,,,0.0,Crash on Christians Dr at Nace Dr.,Christians Dr,Hanover,York,PA,17331-8467,US,US/Eastern,KTHV,2022-09-08 04:53:00,65.0,65.0,93.0,29.45,9.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-512332,Source2,1,2022-09-08 05:10:43,2022-09-08 05:42:25,35.236599,-80.870491,,,0.0,Crash on Tuckaseegee Rd at Jay St.,Jay St,Charlotte,Mecklenburg,NC,28208,US,US/Eastern,KCLT,2022-09-08 04:52:00,70.0,70.0,81.0,29.09,10.0,NNE,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512333,Source2,1,2022-09-08 04:04:18,2022-09-08 04:34:08,35.334454,-80.718765,,,0.0,Crash on Salome Church Rd at US-29 Tryon St.,N Tryon St,Charlotte,Mecklenburg,NC,28262-0441,US,US/Eastern,KJQF,2022-09-08 03:55:00,70.0,70.0,78.0,29.17,10.0,N,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512334,Source3,1,2022-09-08 05:16:21,2022-09-08 05:46:13,33.188320000000004,-80.5784,,,0.0,Crash on Horne St at US-78 Memorial Blvd.,Memorial Blvd,St George,Dorchester,SC,29477-2142,US,US/Eastern,KRBW,2022-09-08 05:15:00,68.0,68.0,100.0,29.7,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-512335,Source2,2,2022-09-08 04:57:26,2022-09-08 05:27:14,35.009617,-82.02829,,,0.0,Crash on I-26 Westbound at Exit 16 John Dodd Rd.,I-26 W,Spartanburg,Spartanburg,SC,29303,US,US/Eastern,KSPA,2022-09-08 04:55:00,70.0,70.0,73.0,29.03,10.0,NNE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512338,Source2,1,2022-09-08 06:44:02,2022-09-08 07:43:08,27.587761,-82.425507,,,0.0,Crash on FL-62 at US-301.,US Highway 301 N,Parrish,Manatee,FL,34219-8469,US,US/Eastern,KSRQ,2022-09-08 06:53:00,75.0,75.0,90.0,29.76,10.0,SE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-512339,Source2,3,2022-09-08 03:47:55,2022-09-08 04:17:23,42.197693,-83.239189,,,0.0,Left lane blocked and left hand shoulder blocked due to crash on I-75 Northbound after Exit 36 Eureka Rd.,Detroit Toledo Expy N,Taylor,Wayne,MI,48180,US,US/Eastern,KDTW,2022-09-08 03:53:00,57.0,57.0,83.0,29.37,9.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512340,Source2,2,2022-09-08 02:03:43,2022-09-08 02:33:13,33.850147,-117.875938,,,0.0,HOV lane blocked due to crash on CA-57 Southbound before Exit 5A CA-91 Exit 31.,CA-57,Anaheim,Orange,CA,92806,US,US/Pacific,KFUL,2022-09-08 01:53:00,79.0,79.0,66.0,29.76,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512341,Source3,1,2022-09-08 02:30:59,2022-09-08 03:00:27,33.884056,-118.029007,,,0.0,Crash on Valley View Ave at I-5.,Firestone Blvd,Santa Fe Springs,Los Angeles,CA,90670,US,US/Pacific,KFUL,2022-09-08 02:53:00,78.0,78.0,66.0,29.74,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512342,Source2,1,2022-09-08 05:13:33,2022-09-08 05:43:24,34.716282,-81.007446,,,0.0,Crash on L & C Distribution Park at Old Richburg Rd.,Old Richburg Rd,Richburg,Chester,SC,29729,US,US/Eastern,KLKR,2022-09-08 05:15:00,70.0,70.0,94.0,29.34,10.0,VAR,3.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Night
A-512343,Source2,1,2022-09-08 04:28:47,2022-09-08 04:57:04,29.34358,-98.555649,,,0.0,Crash on Ute St near Owasso St.,Ute St,San Antonio,Bexar,TX,78211-3830,US,US/Central,KSKF,2022-09-08 04:21:00,75.0,75.0,100.0,29.16,10.0,WNW,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512344,Source2,1,2022-09-08 04:40:35,2022-09-08 05:10:23,42.135422,-70.975441,,,0.0,Crash on MA-139 Randolph St at Hancock St.,Randolph St,Abington,Plymouth,MA,02351-1040,US,US/Eastern,KMQE,2022-09-08 04:36:00,59.0,59.0,96.0,29.91,1.0,CALM,0.0,0.0,Fog,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-512345,Source2,2,2022-09-08 04:07:13,2022-09-08 04:36:43,32.959011,-85.403053,,,0.0,Lane blocked due to crash on US-431 both ways near CR-171.,US-431,Lafayette,Chambers,AL,36862-3800,US,US/Central,KAUO,2022-09-08 03:56:00,70.0,70.0,100.0,29.03,10.0,NNE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512347,Source2,1,2022-09-08 04:57:28,2022-09-08 05:24:35,27.86521500000001,-82.78701,,,0.0,Crash on CR-296 102nd Ave at US-19-ALT Seminole Blvd.,Seminole Blvd,Seminole,Pinellas,FL,33772,US,US/Eastern,KPIE,2022-09-08 04:53:00,75.0,75.0,100.0,29.77,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-512348,Source2,1,2022-09-08 04:35:24,2022-09-08 05:03:58,27.981565000000003,-82.556511,,,0.0,Crash on CR-576 Memorial Hwy at Independence Pkwy.,Independence Pkwy,Tampa,Hillsborough,FL,33634,US,US/Eastern,KTPA,2022-09-08 04:53:00,82.0,82.0,76.0,29.75,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-512350,Source2,1,2022-09-08 05:13:39,2022-09-08 05:42:09,28.5494,-81.379143,,,0.0,Crash on FL-527 Orange Ave at Amelia St.,N Orange Ave,Orlando,Orange,FL,32801-1692,US,US/Eastern,KORL,2022-09-08 04:53:00,78.0,78.0,81.0,29.67,10.0,CALM,0.0,0.0,Fair,True,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
A-512352,Source2,2,2022-09-08 05:02:31,2022-09-08 05:32:09,33.894508,-84.53854399999999,,,0.0,One lane blocked due to crash on GA-280 Cobb Dr both ways at Windy Hill Rd.,S Cobb Dr,Smyrna,Cobb,GA,30082,US,US/Eastern,KMGE,2022-09-08 04:56:00,68.0,68.0,88.0,28.72,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-512353,Source2,2,2022-09-08 04:46:28,2022-09-08 05:16:10,34.858849,-82.26042199999998,,,0.0,Crash on I-85 Southbound near Exit 54 Pelham Rd.,I-85 S,Greenville,Greenville,SC,29615,US,US/Eastern,KGMU,2022-09-08 04:53:00,72.0,72.0,68.0,28.78,10.0,NE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512354,Source2,3,2022-09-08 04:14:51,2022-09-08 04:44:33,41.37736500000001,-88.557007,,,11.65999984741211,Lane blocked due to crash on I-80 Westbound between Exit 112 IL-47 Division St and Exit 105 Seneca Rd.,Seneca Rd,Morris,Grundy,IL,60450,US,US/Central,KC09,2022-09-08 04:15:00,56.0,56.0,100.0,29.42,7.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512355,Source2,3,2022-09-08 04:13:38,2022-09-08 04:42:07,29.48300900000001,-98.529961,,,0.0,One lane blocked and shoulder blocked due to crash on I-10 Eastbound at Exits 566A Vance Jackson Rd.,Sherwood Dr,San Antonio,Bexar,TX,78201-2815,US,US/Central,KSAT,2022-09-08 03:51:00,75.0,75.0,87.0,29.07,10.0,NW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512356,Source2,1,2022-09-08 04:05:24,2022-09-08 04:35:13,35.701229,-78.612167,,,0.0,Crash on NC-50 Benson Rd at Lakeside Dr.,Benson Rd,Garner,Wake,NC,27529-4204,US,US/Eastern,KRDU,2022-09-08 04:17:00,71.0,71.0,93.0,29.46,10.0,N,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512357,Source2,1,2022-09-08 04:09:12,2022-09-08 04:38:55,32.891399,-96.889793,,,0.0,Crash on US-77 Harry Hines Blvd at Fabens Rd.,Harry Hines Blvd,Dallas,Dallas,TX,75229-4605,US,US/Central,KDAL,2022-09-08 03:53:00,78.0,78.0,79.0,29.42,10.0,ESE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512358,Source2,2,2022-09-08 04:08:52,2022-09-08 04:38:17,34.019962,-87.497849,,,0.0,Lane blocked due to crash on AL-5 Northbound after CR-3622.,AL-5,Lynn,Winston,AL,35575,US,US/Central,K1M4,2022-09-08 03:56:00,63.0,63.0,97.0,28.95,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512359,Source2,2,2022-09-08 04:02:36,2022-09-08 04:35:00,40.008965,-75.189178,,,4.619999885559082,Lane blocked due to multi-vehicle crash on US-1 Roosevelt Expy Southbound between 9th St and Ridge Ave.,US-1 N,Philadelphia,Philadelphia,PA,19129,US,US/Eastern,KLOM,2022-09-08 03:55:00,62.0,62.0,94.0,29.61,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512360,Source2,2,2022-09-08 04:11:50,2022-09-08 04:41:30,38.631516,-85.13943499999998,,,0.0,Crash on I-71 Southbound after Exit 43 KY-389.,I-71,Carrollton,Carroll,KY,41008,US,US/Eastern,KFFT,2022-09-08 04:11:00,58.0,58.0,93.0,29.13,7.0,NNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-512361,Source2,1,2022-09-08 04:11:28,2022-09-08 04:41:20,33.20512,-80.04895,,,0.0,Crash on SC-6 at SC-16 Cooper Store Ln.,Highway 6,Moncks Corner,Berkeley,SC,29461-4147,US,US/Eastern,KMKS,2022-09-08 04:15:00,70.0,70.0,100.0,29.73,10.0,N,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-512362,Source2,2,2022-09-08 06:39:44,2022-09-08 07:25:06,39.051163,-84.56534599999998,,,0.0,Crash on I-71 Northbound after Exit 186 KY-371 Buttermilk Pike.,I-75,Fort Mitchell,Kenton,KY,41017,US,US/Eastern,KCVG,2022-09-08 06:52:00,59.0,59.0,90.0,29.06,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-512363,Source2,2,2022-09-08 06:09:14,2022-09-08 07:05:00,40.008144,-75.745346,,,0.0,Lane blocked due to crash on US-30 Downingtown Coatesville Byp Eastbound at PA-340 Bondsville Rd.,Bondsville Rd,Downingtown,Chester,PA,19335,US,US/Eastern,KOQN,2022-09-08 06:15:00,63.0,63.0,100.0,29.26,10.0,N,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-512364,Source2,2,2022-09-08 05:35:01,2022-09-08 06:04:41,32.777382,-96.519333,,,0.0,One lane blocked and shoulder blocked due to crash on Us-80 Westbound at Lawson Rd.,US Highway 80 E,Sunnyvale,Kaufman,TX,75182-5402,US,US/Central,KHQZ,2022-09-08 05:35:00,72.0,72.0,99.0,29.46,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
